,label,label_coarse,confidence,error,has_face,large_face,
520,brambling,bird,0.09456308,2.3584876,0,0,
521,brambling,bird,0.02660262,3.6267462,0,0,
522,brambling,bird,0.9416368,0.06013584,0,0,
523,brambling,bird,0.9913148,0.008723259,0,0,
524,brambling,bird,0.9780092,0.02223587,0,0,
525,brambling,bird,0.5433497,0.61000204,0,0,
526,brambling,bird,0.79447055,0.23007965,0,0,
527,brambling,bird,0.8987341,0.106767654,0,0,
528,brambling,bird,0.69827247,0.35914612,0,0,
529,brambling,bird,0.9036417,0.101322174,0,0,
530,brambling,bird,0.9911566,0.008882523,0,0,
531,brambling,bird,0.9563329,0.044649124,0,0,
532,brambling,bird,0.9182004,0.085339546,0,0,
533,brambling,bird,0.9551332,0.04590416,0,0,
534,brambling,bird,0.05254563,2.9460735,0,0,
535,brambling,bird,0.5799762,0.54476833,0,0,
536,brambling,bird,0.98609275,0.014004707,0,0,
537,brambling,bird,0.93203014,0.07038975,0,0,
538,brambling,bird,0.17797516,1.7261109,0,0,
539,brambling,bird,0.8419042,0.17208862,0,0,
540,brambling,bird,0.7154689,0.33481693,0,0,
541,brambling,bird,0.86305845,0.14727306,0,0,
542,brambling,bird,0.8958275,0.110007286,1,0,
543,brambling,bird,0.9572102,0.043732643,0,0,
544,brambling,bird,0.044566564,3.1107717,0,0,
545,brambling,bird,0.9894456,0.01061058,0,0,
546,brambling,bird,0.044815443,3.1052027,0,0,
547,brambling,bird,0.70869744,0.34432697,0,0,
548,brambling,bird,0.9478316,0.053578377,0,0,
549,brambling,bird,0.9391299,0.06280136,0,0,
550,goldfinch,bird,0.94664514,0.05483055,0,0,
551,goldfinch,bird,0.99267733,0.0073490143,0,0,
552,goldfinch,bird,0.5994235,0.51178646,0,0,
553,goldfinch,bird,0.23834683,1.4340286,0,0,
554,goldfinch,bird,0.68868744,0.37296772,0,0,
555,goldfinch,bird,0.95976233,0.041069984,0,0,
556,goldfinch,bird,0.6124157,0.49034405,0,0,
557,goldfinch,bird,0.97467357,0.025652885,0,0,
558,goldfinch,bird,0.96403205,0.03663063,0,0,
559,goldfinch,bird,0.9560175,0.044979095,0,0,
560,goldfinch,bird,0.6852564,0.3779621,0,0,
561,goldfinch,bird,0.47154784,0.75173473,0,0,
562,goldfinch,bird,0.17223956,1.7588687,0,0,
563,goldfinch,bird,0.9947706,0.0052433014,0,0,
564,goldfinch,bird,0.6193545,0.47907734,0,0,
565,goldfinch,bird,0.9403111,0.06154442,0,0,
566,goldfinch,bird,0.80811554,0.21304989,1,0,
567,goldfinch,bird,0.9366303,0.06546688,0,0,
568,goldfinch,bird,0.99543285,0.0045776367,0,0,
569,goldfinch,bird,0.7751218,0.254735,0,0,
570,goldfinch,bird,0.9166706,0.08700657,0,0,
571,goldfinch,bird,0.9545793,0.046484947,0,0,
572,goldfinch,bird,0.49678946,0.6995888,0,0,
573,goldfinch,bird,0.963254,0.037438393,0,0,
574,goldfinch,bird,0.9708708,0.029561996,0,0,
575,goldfinch,bird,0.97619027,0.024097443,0,0,
576,goldfinch,bird,0.5699313,0.56223965,0,0,
577,goldfinch,bird,0.5485949,0.6003952,0,0,
578,goldfinch,bird,0.4262151,0.85281086,0,0,
579,goldfinch,bird,0.3317183,1.1034689,0,0,
580,goldfinch,bird,0.2398056,1.427927,0,0,
581,goldfinch,bird,0.44691977,0.80537605,0,0,
582,goldfinch,bird,0.9718446,0.028559685,0,0,
583,goldfinch,bird,0.89115655,0.11523533,0,0,
584,goldfinch,bird,0.02102901,3.8618522,0,0,
585,goldfinch,bird,0.88497126,0.12220001,0,0,
586,goldfinch,bird,0.99479455,0.0052194595,0,0,
587,goldfinch,bird,0.4670243,0.7613735,0,0,
588,goldfinch,bird,0.08290586,2.4900498,0,0,
589,goldfinch,bird,0.9070359,0.09757328,0,0,
590,goldfinch,bird,0.7560915,0.2795925,0,0,
591,goldfinch,bird,0.9954699,0.0045404434,0,0,
592,goldfinch,bird,0.14555976,1.9271684,0,0,
593,goldfinch,bird,0.96399355,0.036670685,0,0,
594,goldfinch,bird,0.867398,0.14225769,0,0,
595,goldfinch,bird,0.08286427,2.4905515,0,0,
596,goldfinch,bird,0.967725,0.03280735,0,0,
597,goldfinch,bird,0.9551583,0.04587841,0,0,
598,goldfinch,bird,0.77936876,0.2492714,0,0,
599,goldfinch,bird,0.9582676,0.04262829,0,0,
600,house_finch,bird,0.10953615,2.2115011,0,0,
601,house_finch,bird,0.60125875,0.50872993,0,0,
602,house_finch,bird,0.97501975,0.025297165,0,0,
603,house_finch,bird,0.9753288,0.024980545,0,0,
604,house_finch,bird,0.84990466,0.16263103,0,0,
605,house_finch,bird,0.7875823,0.23878765,0,0,
606,house_finch,bird,0.9299907,0.07258034,0,0,
607,house_finch,bird,0.93831044,0.06367397,0,0,
608,house_finch,bird,0.7229555,0.32440758,0,0,
609,house_finch,bird,0.8904481,0.11603069,0,0,
610,house_finch,bird,0.12967435,2.0427284,0,0,
611,house_finch,bird,0.99692184,0.003083229,0,0,
612,house_finch,bird,0.9859015,0.014199257,0,0,
613,house_finch,bird,0.97245646,0.02793026,0,0,
614,house_finch,bird,0.7302703,0.3143406,0,0,
615,house_finch,bird,0.4113079,0.88841295,0,0,
616,house_finch,bird,0.06847115,2.6813426,0,0,
617,house_finch,bird,0.99335164,0.006670952,0,0,
618,house_finch,bird,0.15981518,1.8337369,0,0,
619,house_finch,bird,0.98576236,0.014340401,0,0,
620,house_finch,bird,0.9948775,0.005135536,0,0,
621,house_finch,bird,0.9535913,0.047519684,0,0,
622,house_finch,bird,0.9662488,0.034334183,0,0,
623,house_finch,bird,0.9773901,0.02286911,0,0,
624,house_finch,bird,0.9351616,0.067035675,0,0,
625,house_finch,bird,0.9234047,0.07968807,0,0,
626,house_finch,bird,0.98183686,0.018330574,0,0,
627,house_finch,bird,0.72911525,0.3159237,0,0,
628,house_finch,bird,0.9865841,0.013506889,0,0,
629,house_finch,bird,0.97345984,0.026898384,0,0,
630,house_finch,bird,0.9761422,0.024147034,0,0,
631,house_finch,bird,0.9935901,0.006430626,0,0,
632,house_finch,bird,0.06754766,2.6949215,1,1,
633,house_finch,bird,0.97792643,0.022320747,0,0,
634,house_finch,bird,0.9373445,0.06470394,0,0,
635,house_finch,bird,0.57284284,0.55714417,0,0,
636,house_finch,bird,0.9505105,0.050756454,0,0,
637,house_finch,bird,0.95816934,0.04273033,0,0,
638,house_finch,bird,0.70846593,0.34465313,0,0,
639,house_finch,bird,0.9647037,0.03593445,0,0,
640,house_finch,bird,0.7875589,0.23881721,0,0,
641,house_finch,bird,0.9904463,0.009599686,0,0,
642,house_finch,bird,0.76713717,0.26509,0,0,
643,house_finch,bird,0.9952195,0.0047922134,0,0,
644,house_finch,bird,0.9594472,0.04139805,0,0,
645,house_finch,bird,0.84784585,0.16505623,0,0,
646,house_finch,bird,0.41016224,0.891202,0,0,
647,house_finch,bird,0.95697844,0.043974876,0,0,
648,house_finch,bird,0.90590894,0.09881687,0,0,
649,house_finch,bird,0.9459977,0.05551529,0,0,
650,junco,bird,0.89941865,0.10600662,0,0,
651,junco,bird,0.9866368,0.013453484,0,0,
652,junco,bird,0.4821767,0.7294445,0,0,
653,junco,bird,0.99034053,0.009706497,0,0,
654,junco,bird,0.8218415,0.196208,0,0,
655,junco,bird,0.86846495,0.1410284,0,0,
656,junco,bird,0.9717936,0.028612137,0,0,
657,junco,bird,0.84501827,0.16839695,0,0,
658,junco,bird,0.5483296,0.6008787,0,0,
659,junco,bird,0.9668481,0.033714294,0,0,
660,junco,bird,0.9885218,0.011544228,0,0,
661,junco,bird,0.92895883,0.073690414,0,0,
662,junco,bird,0.62022907,0.47766685,0,0,
663,junco,bird,0.9917082,0.00832653,0,0,
664,junco,bird,0.9801649,0.02003479,0,0,
665,junco,bird,0.96118087,0.039592743,0,0,
666,junco,bird,0.94597304,0.05554104,0,0,
667,junco,bird,0.19620655,1.6285868,0,0,
668,junco,bird,0.99245983,0.0075683594,0,0,
669,junco,bird,0.5606903,0.5785866,0,0,
670,junco,bird,0.9781673,0.0220747,0,0,
671,junco,bird,0.90403914,0.10088253,0,0,
672,junco,bird,0.94996315,0.051332474,0,0,
673,junco,bird,0.96760815,0.032928467,0,0,
674,junco,bird,0.97256166,0.02782154,0,0,
675,junco,bird,0.993602,0.006418228,0,0,
676,junco,bird,0.6705936,0.3995924,0,0,
677,junco,bird,0.9205217,0.08281517,0,0,
678,junco,bird,0.9732947,0.027068138,0,0,
679,junco,bird,0.989626,0.010428429,0,0,
680,junco,bird,0.95574963,0.045259476,0,0,
681,junco,bird,0.79610354,0.22802639,0,0,
682,junco,bird,0.86310416,0.14721966,0,0,
683,junco,bird,0.95221406,0.048965454,0,0,
684,junco,bird,0.98131555,0.018860817,0,0,
685,junco,bird,0.9814445,0.018730164,0,0,
686,junco,bird,0.90302575,0.10200405,0,0,
687,junco,bird,0.9668378,0.033724785,0,0,
688,junco,bird,0.80940175,0.21146011,0,0,
689,junco,bird,0.9025408,0.10254097,0,0,
690,junco,bird,0.8928149,0.113375664,0,0,
691,junco,bird,0.85369337,0.1581831,0,0,
692,junco,bird,0.95110506,0.050130844,0,0,
693,junco,bird,0.78363574,0.24381065,0,0,
694,junco,bird,0.9924533,0.007575035,0,0,
695,junco,bird,0.94436455,0.057243347,0,0,
696,junco,bird,0.5259611,0.6425276,0,0,
697,junco,bird,0.98545814,0.0146484375,0,0,
698,junco,bird,0.7647414,0.2682171,0,0,
699,junco,bird,0.72718865,0.31856918,0,0,
700,indigo_bunting,bird,0.9500797,0.05120945,0,0,
701,indigo_bunting,bird,0.94454086,0.057056427,0,0,
702,indigo_bunting,bird,0.91431314,0.08958244,0,0,
703,indigo_bunting,bird,0.8208159,0.19745636,0,0,
704,indigo_bunting,bird,0.56311524,0.5742712,0,0,
705,indigo_bunting,bird,0.9784898,0.021744728,0,0,
706,indigo_bunting,bird,0.986591,0.013500214,0,0,
707,indigo_bunting,bird,0.9705465,0.029895782,0,0,
708,indigo_bunting,bird,0.96456695,0.036075592,0,0,
709,indigo_bunting,bird,0.964317,0.03633499,0,0,
710,indigo_bunting,bird,0.7589361,0.2758379,0,0,
711,indigo_bunting,bird,0.8310966,0.185009,0,0,
712,indigo_bunting,bird,0.014189548,4.25525,0,0,
713,indigo_bunting,bird,0.9930101,0.0070142746,0,0,
714,indigo_bunting,bird,0.18305947,1.6979442,0,0,
715,indigo_bunting,bird,0.9425243,0.05919361,0,0,
716,indigo_bunting,bird,0.9902332,0.009815216,0,0,
717,indigo_bunting,bird,0.9695951,0.030877113,0,0,
718,indigo_bunting,bird,0.9729528,0.027420044,0,0,
719,indigo_bunting,bird,0.9133435,0.09064293,0,0,
720,indigo_bunting,bird,0.98172504,0.018444061,0,0,
721,indigo_bunting,bird,0.037045937,3.2955966,0,0,
722,indigo_bunting,bird,0.9681516,0.032366753,0,0,
723,indigo_bunting,bird,0.80645424,0.21510792,0,0,
724,indigo_bunting,bird,0.0039557754,5.5325785,0,0,
725,indigo_bunting,bird,0.9254171,0.077510834,0,0,
726,indigo_bunting,bird,0.89944565,0.10597706,0,0,
727,indigo_bunting,bird,0.941864,0.05989456,0,0,
728,indigo_bunting,bird,0.858765,0.15225983,0,0,
729,indigo_bunting,bird,0.7424654,0.29777908,0,0,
730,indigo_bunting,bird,0.8802782,0.1275177,0,0,
731,indigo_bunting,bird,0.9602281,0.040584564,0,0,
732,indigo_bunting,bird,0.930719,0.07179737,0,0,
733,indigo_bunting,bird,0.8552392,0.15637398,0,0,
734,indigo_bunting,bird,0.0075686555,4.8837395,0,0,
735,indigo_bunting,bird,0.97168136,0.028727531,0,0,
736,indigo_bunting,bird,0.8568463,0.15449715,0,0,
737,indigo_bunting,bird,0.0021248362,6.154061,0,0,
738,indigo_bunting,bird,0.98884404,0.011219025,0,0,
739,indigo_bunting,bird,0.98364985,0.016485214,0,0,
740,indigo_bunting,bird,0.93754816,0.06448746,0,0,
741,indigo_bunting,bird,0.9901378,0.009911537,0,0,
742,indigo_bunting,bird,0.9358383,0.06631279,0,0,
743,indigo_bunting,bird,0.5268141,0.6409073,0,0,
744,indigo_bunting,bird,0.88739085,0.11946964,0,0,
745,indigo_bunting,bird,0.9046264,0.10023308,0,0,
746,indigo_bunting,bird,0.9530578,0.04807949,0,0,
747,indigo_bunting,bird,0.8687267,0.14072704,0,0,
748,indigo_bunting,bird,0.887533,0.119309425,0,0,
749,indigo_bunting,bird,0.861483,0.1491003,0,0,
750,robin,bird,0.83238345,0.18346214,0,0,
751,robin,bird,0.8445023,0.16900826,0,0,
752,robin,bird,0.9662279,0.034355164,0,0,
753,robin,bird,0.8144767,0.20520973,0,0,
754,robin,bird,0.5791948,0.5461168,0,0,
755,robin,bird,0.96100855,0.039772034,0,0,
756,robin,bird,0.039081175,3.2421145,0,0,
757,robin,bird,0.9791772,0.021042824,0,0,
758,robin,bird,0.75343025,0.2831192,0,0,
759,robin,bird,0.9631301,0.03756714,0,0,
760,robin,bird,0.56411284,0.5725007,0,0,
761,robin,bird,0.9291165,0.073521614,0,0,
762,robin,bird,0.98158824,0.018583298,0,0,
763,robin,bird,0.9892413,0.010816574,0,0,
764,robin,bird,0.9799488,0.020255089,0,0,
765,robin,bird,0.057446636,2.8568993,0,0,
766,robin,bird,0.9921226,0.007908821,0,0,
767,robin,bird,0.97751063,0.022746086,0,0,
768,robin,bird,0.3503756,1.0487499,0,0,
769,robin,bird,0.050535597,2.9850774,0,0,
770,robin,bird,0.91810983,0.085437775,0,0,
771,robin,bird,0.6814939,0.38346815,0,0,
772,robin,bird,0.8245993,0.19285774,0,0,
773,robin,bird,0.96814126,0.032377243,0,0,
774,robin,bird,0.96681064,0.03375244,0,0,
775,robin,bird,0.99648356,0.003522873,0,0,
776,robin,bird,0.96487457,0.035757065,0,0,
777,robin,bird,0.9468284,0.054636955,0,0,
778,robin,bird,0.5697926,0.56248283,0,0,
779,robin,bird,0.1600902,1.8320184,0,0,
780,robin,bird,0.96717125,0.033379555,0,0,
781,robin,bird,0.1451118,1.9302511,0,0,
782,robin,bird,0.43314356,0.83668613,0,0,
783,robin,bird,0.985213,0.0148973465,0,0,
784,robin,bird,0.9693062,0.03117466,0,0,
785,robin,bird,0.9228542,0.08028412,0,0,
786,robin,bird,0.9670846,0.0334692,0,0,
787,robin,bird,0.7929561,0.231987,0,0,
788,robin,bird,0.9581804,0.042718887,0,0,
789,robin,bird,0.9924786,0.0075502396,0,0,
790,robin,bird,0.8785715,0.12945843,0,0,
791,robin,bird,0.86898875,0.14042473,0,0,
792,robin,bird,0.9939312,0.006087303,0,0,
793,robin,bird,0.98752534,0.012553215,0,0,
794,robin,bird,0.97524196,0.025069237,0,0,
795,robin,bird,0.25551173,1.3644872,0,0,
796,robin,bird,0.09351464,2.3696375,0,0,
797,robin,bird,0.13607045,1.9945827,0,0,
798,robin,bird,0.8497049,0.16286659,0,0,
799,robin,bird,0.9545768,0.046486855,0,0,
800,bulbul,bird,0.5158318,0.66197395,0,0,
801,bulbul,bird,0.94875175,0.05260849,0,0,
802,bulbul,bird,0.9040987,0.10081673,0,0,
803,bulbul,bird,0.9952775,0.0047340393,0,0,
804,bulbul,bird,0.31062582,1.1691661,0,0,
805,bulbul,bird,0.040758546,3.20009,0,0,
806,bulbul,bird,0.74568754,0.29344845,0,0,
807,bulbul,bird,0.9133482,0.09063816,0,0,
808,bulbul,bird,0.9973761,0.0026273727,0,0,
809,bulbul,bird,0.9164026,0.08729935,0,0,
810,bulbul,bird,0.9655542,0.035053253,0,0,
811,bulbul,bird,0.0025412792,5.975087,0,0,
812,bulbul,bird,0.41328403,0.88362026,0,0,
813,bulbul,bird,0.015828883,4.145919,0,0,
814,bulbul,bird,0.7800612,0.24838257,0,0,
815,bulbul,bird,0.9605291,0.040270805,0,0,
816,bulbul,bird,0.94790095,0.053504944,0,0,
817,bulbul,bird,0.93928605,0.06263542,0,0,
818,bulbul,bird,0.24576941,1.4033613,0,0,
819,bulbul,bird,0.4922052,0.70885944,0,0,
820,bulbul,bird,0.9536469,0.04746151,0,0,
821,bulbul,bird,0.070394896,2.6536345,0,0,
822,bulbul,bird,0.68901783,0.37248802,0,0,
823,bulbul,bird,0.4808641,0.7321701,0,0,
824,bulbul,bird,0.34165847,1.0739431,0,0,
825,bulbul,bird,0.9110818,0.09312248,0,0,
826,bulbul,bird,0.8808674,0.12684822,0,0,
827,bulbul,bird,0.9941537,0.0058631897,0,0,
828,bulbul,bird,0.9635491,0.037132263,0,0,
829,bulbul,bird,0.28921908,1.240571,0,0,
830,bulbul,bird,0.47329903,0.7480283,0,0,
831,bulbul,bird,0.9946641,0.005350113,0,0,
832,bulbul,bird,0.6897433,0.37143612,0,0,
833,bulbul,bird,0.9985195,0.0014820099,0,0,
834,bulbul,bird,0.81176716,0.20854187,0,0,
835,bulbul,bird,0.93226457,0.07013893,0,0,
836,bulbul,bird,0.84555435,0.16776276,0,0,
837,bulbul,bird,0.9465232,0.05496025,0,0,
838,bulbul,bird,0.017992418,4.017805,0,0,
839,bulbul,bird,0.5525977,0.59312534,0,0,
840,bulbul,bird,0.94103,0.060780525,0,0,
841,bulbul,bird,0.22744428,1.4808502,0,0,
842,bulbul,bird,0.81804204,0.2008419,0,0,
843,bulbul,bird,0.14239267,1.9491668,0,0,
844,bulbul,bird,0.047473483,3.0475836,1,0,
845,bulbul,bird,0.8397125,0.17469597,0,0,
846,bulbul,bird,0.99177074,0.008263588,0,0,
847,bulbul,bird,0.9844403,0.01568222,0,0,
848,bulbul,bird,0.32078075,1.1369977,0,0,
849,bulbul,bird,0.9816182,0.01855278,0,0,
850,jay,bird,0.0866591,2.4457731,0,0,
851,jay,bird,0.2540009,1.3704171,0,0,
852,jay,bird,0.18808468,1.6708632,0,0,
853,jay,bird,0.9949444,0.005068779,0,0,
854,jay,bird,0.85593414,0.15556145,0,0,
855,jay,bird,0.32018724,1.1388497,0,0,
856,jay,bird,0.9915488,0.008486748,0,0,
857,jay,bird,0.28158355,1.2673259,0,0,
858,jay,bird,0.027772821,3.5836978,0,0,
859,jay,bird,0.9208512,0.08245659,0,0,
860,jay,bird,0.8088483,0.2121439,0,0,
861,jay,bird,0.95728225,0.043657303,0,0,
862,jay,bird,0.9903363,0.009710312,0,0,
863,jay,bird,0.95407057,0.04701805,0,0,
864,jay,bird,0.9376257,0.06440449,0,0,
865,jay,bird,0.98649514,0.013596535,0,0,
866,jay,bird,0.9807575,0.01943016,0,0,
867,jay,bird,0.8213417,0.19681644,0,0,
868,jay,bird,0.52867734,0.63737726,0,0,
869,jay,bird,0.84029365,0.1740036,0,0,
870,jay,bird,0.94266224,0.0590477,0,0,
871,jay,bird,0.21812029,1.5227089,0,0,
872,jay,bird,0.67317706,0.39574718,0,0,
873,jay,bird,0.0402162,3.2134852,0,0,
874,jay,bird,0.01575362,4.150685,0,0,
875,jay,bird,0.9383787,0.063601494,0,0,
876,jay,bird,0.97210085,0.028295517,0,0,
877,jay,bird,0.9371695,0.06489086,0,0,
878,jay,bird,0.91724265,0.086382866,0,0,
879,jay,bird,0.99215204,0.007879257,0,0,
880,jay,bird,0.2774347,1.2821693,0,0,
881,jay,bird,0.9889564,0.011104584,0,0,
882,jay,bird,0.9807153,0.019473076,0,0,
883,jay,bird,0.8413583,0.17273808,0,0,
884,jay,bird,0.96312237,0.037574768,0,0,
885,jay,bird,0.965592,0.035014153,0,0,
886,jay,bird,0.9855906,0.014513969,0,0,
887,jay,bird,0.8578634,0.15331078,0,0,
888,jay,bird,0.7025253,0.35307407,0,0,
889,jay,bird,0.96687984,0.033680916,0,0,
890,jay,bird,0.91662985,0.08705139,0,0,
891,jay,bird,0.92937744,0.07324028,1,1,
892,jay,bird,0.68122876,0.38385677,0,0,
893,jay,bird,0.11594005,2.1546817,0,0,
894,jay,bird,0.98276746,0.017382622,0,0,
895,jay,bird,0.44127846,0.8180795,0,0,
896,jay,bird,0.98220855,0.017951965,0,0,
897,jay,bird,0.98699397,0.013091087,0,0,
898,jay,bird,0.6483925,0.433259,0,0,
899,jay,bird,0.39755616,0.92241955,0,0,
900,magpie,bird,0.45840672,0.7799988,0,0,
901,magpie,bird,0.99089164,0.009150505,0,0,
902,magpie,bird,0.9806608,0.019528389,0,0,
903,magpie,bird,0.91289264,0.09113693,0,0,
904,magpie,bird,0.9692973,0.031184196,0,0,
905,magpie,bird,0.9913935,0.008644104,0,0,
906,magpie,bird,0.9933629,0.0066595078,0,0,
907,magpie,bird,0.8654084,0.14455414,0,0,
908,magpie,bird,0.97984225,0.020363808,0,0,
909,magpie,bird,0.9545476,0.046517372,0,0,
910,magpie,bird,0.9807946,0.019392014,0,0,
911,magpie,bird,0.9581092,0.042793274,0,0,
912,magpie,bird,0.9893532,0.0107040405,0,0,
913,magpie,bird,0.051024746,2.9754448,0,0,
914,magpie,bird,0.58484846,0.5364027,0,0,
915,magpie,bird,0.98476183,0.01535511,0,0,
916,magpie,bird,0.1233181,2.092988,0,0,
917,magpie,bird,0.7822635,0.2455635,0,0,
918,magpie,bird,0.9017657,0.10340023,0,0,
919,magpie,bird,0.9302108,0.07234383,0,0,
920,magpie,bird,0.9631,0.037597656,0,0,
921,magpie,bird,0.2696753,1.3105364,0,0,
922,magpie,bird,0.99661887,0.0033864975,0,0,
923,magpie,bird,0.9677605,0.03277111,0,0,
924,magpie,bird,0.5798604,0.54496765,0,0,
925,magpie,bird,0.30595827,1.1843061,0,0,
926,magpie,bird,0.88435084,0.12290096,0,0,
927,magpie,bird,0.99861145,0.0013885498,0,0,
928,magpie,bird,0.9824295,0.017726898,0,0,
929,magpie,bird,0.9784666,0.02176857,0,0,
930,magpie,bird,0.98852277,0.011543274,0,0,
931,magpie,bird,0.98758125,0.012496948,0,0,
932,magpie,bird,0.99243975,0.00758934,0,0,
933,magpie,bird,0.8159534,0.20339775,0,0,
934,magpie,bird,0.979908,0.02029705,0,0,
935,magpie,bird,0.08468137,2.4688597,0,0,
936,magpie,bird,0.923037,0.080085754,0,0,
937,magpie,bird,0.96975243,0.030714035,0,0,
938,magpie,bird,0.07002113,2.6589584,0,0,
939,magpie,bird,0.9975095,0.0024938583,0,0,
940,magpie,bird,0.9178826,0.08568573,0,0,
941,magpie,bird,0.9900877,0.009962082,0,0,
942,magpie,bird,0.08118094,2.511075,0,0,
943,magpie,bird,0.0021759893,6.1302714,0,0,
944,magpie,bird,0.6121388,0.4907961,0,0,
945,magpie,bird,0.9835344,0.016602516,0,0,
946,magpie,bird,0.54525644,0.6064987,0,0,
947,magpie,bird,0.6944612,0.36461926,0,0,
948,magpie,bird,0.99090016,0.009141922,0,0,
949,magpie,bird,0.9448491,0.05673027,0,0,
950,chickadee,bird,0.9719329,0.028468132,0,0,
951,chickadee,bird,0.97919625,0.021022797,0,0,
952,chickadee,bird,0.0064539453,5.043064,0,0,
953,chickadee,bird,0.28835824,1.2435513,0,0,
954,chickadee,bird,0.9318376,0.070596695,0,0,
955,chickadee,bird,0.925408,0.07752037,0,0,
956,chickadee,bird,0.9082858,0.096196175,0,0,
957,chickadee,bird,0.9973531,0.002650261,0,0,
958,chickadee,bird,0.8313571,0.1846962,0,0,
959,chickadee,bird,0.98636603,0.013728142,0,0,
960,chickadee,bird,0.33241418,1.1013737,0,0,
961,chickadee,bird,0.9867028,0.013386726,0,0,
962,chickadee,bird,0.10399869,2.2633767,0,0,
963,chickadee,bird,0.8773578,0.1308403,0,0,
964,chickadee,bird,0.97752655,0.022729874,0,0,
965,chickadee,bird,0.98176426,0.018404007,1,1,
966,chickadee,bird,0.94257647,0.059138298,0,0,
967,chickadee,bird,0.99456996,0.0054445267,0,0,
968,chickadee,bird,0.96147203,0.039289474,0,0,
969,chickadee,bird,0.9698803,0.030582428,0,0,
970,chickadee,bird,0.91477185,0.08908081,0,0,
971,chickadee,bird,0.9742339,0.026103973,0,0,
972,chickadee,bird,0.8720523,0.13690567,0,0,
973,chickadee,bird,0.06426427,2.7447515,0,0,
974,chickadee,bird,0.8219228,0.19610882,0,0,
975,chickadee,bird,0.987636,0.012440681,0,0,
976,chickadee,bird,0.971933,0.028468132,0,0,
977,chickadee,bird,0.9911726,0.00886631,0,0,
978,chickadee,bird,0.97912395,0.021097183,0,0,
979,chickadee,bird,0.9481552,0.05323696,0,0,
980,chickadee,bird,0.50263566,0.6878896,0,0,
981,chickadee,bird,0.72142404,0.32652855,0,0,
982,chickadee,bird,0.48240122,0.7289791,0,0,
983,chickadee,bird,0.93282026,0.069542885,0,0,
984,chickadee,bird,0.9940502,0.00596714,0,0,
985,chickadee,bird,0.9093336,0.09504318,0,0,
986,chickadee,bird,0.9759606,0.024333,0,0,
987,chickadee,bird,0.78660315,0.24003124,0,0,
988,chickadee,bird,0.98123497,0.018943787,0,0,
989,chickadee,bird,0.9387192,0.0632391,0,0,
990,chickadee,bird,0.9982728,0.0017290115,0,0,
991,chickadee,bird,0.6651275,0.40777683,0,0,
992,chickadee,bird,0.2345427,1.4501171,0,0,
993,chickadee,bird,0.9928639,0.007162094,0,0,
994,chickadee,bird,0.8080201,0.21316814,0,0,
995,chickadee,bird,0.9623802,0.038345337,0,0,
996,chickadee,bird,0.99729025,0.0027132034,0,0,
997,chickadee,bird,0.74967337,0.2881174,0,0,
998,chickadee,bird,0.9678054,0.03272438,0,0,
999,chickadee,bird,0.9834753,0.016662598,0,0,
1000,water_ouzel,bird,0.9792403,0.020977974,0,0,
1001,water_ouzel,bird,0.9815231,0.018650055,0,0,
1002,water_ouzel,bird,0.9943797,0.005636215,0,0,
1003,water_ouzel,bird,0.8933373,0.11279106,0,0,
1004,water_ouzel,bird,0.9261441,0.076725006,0,0,
1005,water_ouzel,bird,0.7594006,0.27522564,0,0,
1006,water_ouzel,bird,0.9227569,0.08038902,0,0,
